"magnetic field strength:0","magnetic field strength:1","magnetic field strength:2","magnetic flux density:0","magnetic flux density:1","magnetic flux density:2","potential","GeometryIds","magnetic field strength e:0","magnetic field strength e:1","magnetic field strength e:2","magnetic flux density e:0","magnetic flux density e:1","magnetic flux density e:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-3.7669e+05,-3528.6,0,0.72396,-0.0044146,0,1.2077e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.143,0.033,0,0
-3.7455e+05,-3212.7,0,0.71475,-0.0040508,0,1.21e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.14322,0.03322,0,0
-3.7241e+05,-2896.7,0,0.70555,-0.0036871,0,1.2123e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.14344,0.03344,0,0
-3.7028e+05,-2580.8,0,0.69634,-0.0033234,0,1.2146e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.14366,0.03366,0,0
-3.6814e+05,-2264.9,0,0.68714,-0.0029597,0,1.2169e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.14388,0.03388,0,0
-3.66e+05,-1948.9,0,0.67793,-0.002596,0,1.2192e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.1441,0.0341,0,0
-3.6386e+05,-1633,0,0.66873,-0.0022322,0,1.2215e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.14432,0.03432,0,0
-3.6172e+05,-1317.1,0,0.65953,-0.0018685,0,1.2238e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.14454,0.03454,0,0
-3.5958e+05,-1001.1,0,0.65032,-0.0015048,0,1.2261e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.14476,0.03476,0,0
-3.5745e+05,-685.18,0,0.64112,-0.0011411,0,1.2284e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.14498,0.03498,0,0
-3.5531e+05,-369.24,0,0.63191,-0.00077735,0,1.2307e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.1452,0.0352,0,0
-3.5317e+05,-53.295,0,0.62271,-0.00041363,0,1.233e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.14542,0.03542,0,0
-3.5103e+05,262.64,0,0.6135,-4.9903e-05,0,1.2353e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.14564,0.03564,0,0
-3.4889e+05,578.58,0,0.6043,0.00031381,0,1.2376e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.14586,0.03586,0,0
-3.4675e+05,894.52,0,0.5951,0.00067754,0,1.2399e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.14608,0.03608,0,0
-3.4462e+05,1210.5,0,0.58589,0.0010413,0,1.2422e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.1463,0.0363,0,0
-3.4248e+05,1526.4,0,0.57669,0.001405,0,1.2445e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.14652,0.03652,0,0
-3.4034e+05,1842.3,0,0.56748,0.0017687,0,1.2468e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.14674,0.03674,0,0
-3.3814e+05,2202.1,0,0.55836,0.0021928,0,1.2027e-05,2,-3.3552e+05,-1.1139e+05,0,0.7663,-0.15394,0,1,0.14696,0.03696,0,0
-3.3457e+05,3632.2,0,0.55118,0.0040892,0,2.818e-07,2,-3.3552e+05,-1.1139e+05,0,0.7663,-0.15394,0,1,0.14718,0.03718,0,0
-3.3406e+05,4169.9,0,0.55365,0.0048602,0,-6.788e-06,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.1474,0.0374,0,0
-3.3328e+05,3995,0,0.56202,0.0046531,0,-6.3004e-06,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.14762,0.03762,0,0
-3.3251e+05,3820.1,0,0.57039,0.0044459,0,-5.8127e-06,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.14784,0.03784,0,0
-3.3173e+05,3645.2,0,0.57876,0.0042388,0,-5.3251e-06,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.14806,0.03806,0,0
-3.3096e+05,3470.3,0,0.58713,0.0040316,0,-4.8374e-06,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.14828,0.03828,0,0
-3.3018e+05,3295.4,0,0.5955,0.0038245,0,-4.3498e-06,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.1485,0.0385,0,0
-3.2941e+05,3120.5,0,0.60387,0.0036173,0,-3.8622e-06,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.14872,0.03872,0,0
-3.2863e+05,2945.6,0,0.61223,0.0034102,0,-3.3745e-06,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.14894,0.03894,0,0
-3.2786e+05,2770.7,0,0.6206,0.003203,0,-2.8869e-06,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.14916,0.03916,0,0
-3.2708e+05,2595.9,0,0.62897,0.0029959,0,-2.3992e-06,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.14938,0.03938,0,0
-3.2631e+05,2421,0,0.63734,0.0027887,0,-1.9116e-06,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.1496,0.0396,0,0
-3.2553e+05,2246.1,0,0.64571,0.0025816,0,-1.4239e-06,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.14982,0.03982,0,0
-3.2476e+05,2071.2,0,0.65408,0.0023744,0,-9.363e-07,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.15004,0.04004,0,0
-3.2398e+05,1896.3,0,0.66245,0.0021673,0,-4.4866e-07,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.15026,0.04026,0,0
-3.2321e+05,1721.4,0,0.67081,0.0019601,0,3.8982e-08,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.15048,0.04048,0,0
-3.2243e+05,1546.5,0,0.67918,0.0017529,0,5.2663e-07,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.1507,0.0407,0,0
-3.2166e+05,1371.6,0,0.68755,0.0015458,0,1.0143e-06,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.15092,0.04092,0,0
-3.2088e+05,1196.7,0,0.69592,0.0013386,0,1.5019e-06,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.15114,0.04114,0,0
-3.2011e+05,1021.8,0,0.70429,0.0011315,0,1.9895e-06,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.15136,0.04136,0,0
-3.1933e+05,846.93,0,0.71266,0.00092434,0,2.4772e-06,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.15158,0.04158,0,0
-3.1856e+05,672.03,0,0.72103,0.00071719,0,2.9648e-06,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.1518,0.0418,0,0
-3.1778e+05,497.14,0,0.7294,0.00051004,0,3.4525e-06,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.15202,0.04202,0,0
-3.1701e+05,322.25,0,0.73776,0.00030288,0,3.9401e-06,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.15224,0.04224,0,0
-3.1623e+05,147.35,0,0.74613,9.5735e-05,0,4.4278e-06,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.15246,0.04246,0,0
-3.1546e+05,-27.539,0,0.7545,-0.00011142,0,4.9154e-06,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.15268,0.04268,0,0
-3.1468e+05,-202.43,0,0.76287,-0.00031857,0,5.403e-06,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.1529,0.0429,0,0
-3.1391e+05,-377.33,0,0.77124,-0.00052572,0,5.8907e-06,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.15312,0.04312,0,0
-3.1313e+05,-552.22,0,0.77961,-0.00073288,0,6.3783e-06,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.15334,0.04334,0,0
-3.1236e+05,-727.11,0,0.78798,-0.00094003,0,6.866e-06,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.15356,0.04356,0,0
-3.1158e+05,-902,0,0.79634,-0.0011472,0,7.3536e-06,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.15378,0.04378,0,0
-3.1081e+05,-1076.9,0,0.80471,-0.0013543,0,7.8413e-06,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.154,0.044,0,0
-3.1003e+05,-1251.8,0,0.81308,-0.0015615,0,8.3289e-06,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.15422,0.04422,0,0
-3.0926e+05,-1426.7,0,0.82145,-0.0017686,0,8.8165e-06,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.15444,0.04444,0,0
-3.0848e+05,-1601.6,0,0.82982,-0.0019758,0,9.3042e-06,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.15466,0.04466,0,0
-3.0771e+05,-1776.5,0,0.83819,-0.0021829,0,9.7918e-06,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.15488,0.04488,0,0
-3.0693e+05,-1951.4,0,0.84656,-0.0023901,0,1.0279e-05,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.1551,0.0451,0,0
-3.0616e+05,-2126.3,0,0.85492,-0.0025972,0,1.0767e-05,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.15532,0.04532,0,0
-3.0538e+05,-2301.1,0,0.86329,-0.0028044,0,1.1255e-05,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.15554,0.04554,0,0
-3.0461e+05,-2476,0,0.87166,-0.0030115,0,1.1742e-05,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.15576,0.04576,0,0
-3.0383e+05,-2650.9,0,0.88003,-0.0032187,0,1.223e-05,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.15598,0.04598,0,0
-3.0306e+05,-2825.8,0,0.8884,-0.0034259,0,1.2718e-05,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.1562,0.0462,0,0
-3.0228e+05,-3000.7,0,0.89677,-0.003633,0,1.3205e-05,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.15642,0.04642,0,0
-3.0151e+05,-3175.6,0,0.90514,-0.0038402,0,1.3693e-05,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.15664,0.04664,0,0
-3.0073e+05,-3350.5,0,0.91351,-0.0040473,0,1.4181e-05,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.15686,0.04686,0,0
-2.9996e+05,-3525.4,0,0.92187,-0.0042545,0,1.4668e-05,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.15708,0.04708,0,0
-2.9918e+05,-3700.3,0,0.93024,-0.0044616,0,1.5156e-05,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.1573,0.0473,0,0
-2.9841e+05,-3875.2,0,0.93861,-0.0046688,0,1.5644e-05,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.15752,0.04752,0,0
-2.9763e+05,-4050.1,0,0.94698,-0.0048759,0,1.6131e-05,2,-2.9996e+05,-4685.5,0,0.81545,-0.0064755,0,1,0.15774,0.04774,0,0
-2.9699e+05,-4044.1,0,0.95234,-0.0048465,0,1.5676e-05,2,-2.9837e+05,-33266,0,0.81764,-0.045975,0,1,0.15796,0.04796,0,0
-2.9664e+05,-3626.8,0,0.95085,-0.0042789,0,1.3076e-05,2,-2.9837e+05,-33266,0,0.81764,-0.045975,0,1,0.15818,0.04818,0,0
-2.9629e+05,-3209.5,0,0.94935,-0.0037114,0,1.0476e-05,2,-2.9837e+05,-33266,0,0.81764,-0.045975,0,1,0.1584,0.0484,0,0
-2.9594e+05,-2792.2,0,0.94786,-0.0031439,0,7.8766e-06,2,-2.9837e+05,-33266,0,0.81764,-0.045975,0,1,0.15862,0.04862,0,0
-2.9559e+05,-2374.9,0,0.94637,-0.0025763,0,5.2769e-06,2,-2.9837e+05,-33266,0,0.81764,-0.045975,0,1,0.15884,0.04884,0,0
-2.9524e+05,-1957.6,0,0.94488,-0.0020088,0,2.6772e-06,2,-2.9837e+05,-33266,0,0.81764,-0.045975,0,1,0.15906,0.04906,0,0
-2.9489e+05,-1540.3,0,0.94339,-0.0014413,0,7.7476e-08,2,-2.9837e+05,-33266,0,0.81764,-0.045975,0,1,0.15928,0.04928,0,0
-2.9454e+05,-1123.1,0,0.9419,-0.00087376,0,-2.5223e-06,2,-2.9837e+05,-33266,0,0.81764,-0.045975,0,1,0.1595,0.0495,0,0
-2.9419e+05,-705.76,0,0.9404,-0.00030623,0,-5.122e-06,2,-2.9837e+05,-33266,0,0.81764,-0.045975,0,1,0.15972,0.04972,0,0
-2.9385e+05,-288.47,0,0.93891,0.00026129,0,-7.7217e-06,2,-2.9837e+05,-33266,0,0.81764,-0.045975,0,1,0.15994,0.04994,0,0
-2.935e+05,128.81,0,0.93742,0.00082881,0,-1.0321e-05,2,-2.9837e+05,-33266,0,0.81764,-0.045975,0,1,0.16016,0.05016,0,0
-2.9315e+05,546.11,0,0.93593,0.0013963,0,-1.2921e-05,2,-2.9837e+05,-33266,0,0.81764,-0.045975,0,1,0.16038,0.05038,0,0
-2.928e+05,963.4,0,0.93444,0.0019639,0,-1.5521e-05,2,-2.9837e+05,-33266,0,0.81764,-0.045975,0,1,0.1606,0.0506,0,0
-2.9245e+05,1380.7,0,0.93295,0.0025314,0,-1.8121e-05,2,-2.9837e+05,-33266,0,0.81764,-0.045975,0,1,0.16082,0.05082,0,0
-2.921e+05,1798,0,0.93146,0.0030989,0,-2.072e-05,2,-2.9837e+05,-33266,0,0.81764,-0.045975,0,1,0.16104,0.05104,0,0
-2.9175e+05,2215.3,0,0.92996,0.0036664,0,-2.332e-05,2,-2.9837e+05,-33266,0,0.81764,-0.045975,0,1,0.16126,0.05126,0,0
-2.914e+05,2632.6,0,0.92847,0.004234,0,-2.592e-05,2,-2.9837e+05,-33266,0,0.81764,-0.045975,0,1,0.16148,0.05148,0,0
-2.9105e+05,3049.9,0,0.92698,0.0048015,0,-2.852e-05,2,-2.9837e+05,-33266,0,0.81764,-0.045975,0,1,0.1617,0.0517,0,0
-2.9071e+05,3467.1,0,0.92549,0.005369,0,-3.1119e-05,2,-2.9837e+05,-33266,0,0.81764,-0.045975,0,1,0.16192,0.05192,0,0
-2.9036e+05,3884.4,0,0.924,0.0059366,0,-3.3719e-05,2,-2.9837e+05,-33266,0,0.81764,-0.045975,0,1,0.16214,0.05214,0,0
-2.9001e+05,4301.7,0,0.92251,0.0065041,0,-3.6319e-05,2,-2.9837e+05,-33266,0,0.81764,-0.045975,0,1,0.16236,0.05236,0,0
-2.8966e+05,4719,0,0.92101,0.0070716,0,-3.8918e-05,2,-2.9837e+05,-33266,0,0.81764,-0.045975,0,1,0.16258,0.05258,0,0
-2.8931e+05,5136.3,0,0.91952,0.0076391,0,-4.1518e-05,2,-2.9837e+05,-33266,0,0.81764,-0.045975,0,1,0.1628,0.0528,0,0
-2.8896e+05,5553.6,0,0.91803,0.0082067,0,-4.4118e-05,2,-2.9837e+05,-33266,0,0.81764,-0.045975,0,1,0.16302,0.05302,0,0
-2.8861e+05,5970.9,0,0.91654,0.0087742,0,-4.6718e-05,2,-2.9837e+05,-33266,0,0.81764,-0.045975,0,1,0.16324,0.05324,0,0
-2.8826e+05,6388.2,0,0.91505,0.0093417,0,-4.9317e-05,2,-2.9837e+05,-33266,0,0.81764,-0.045975,0,1,0.16346,0.05346,0,0
-2.8791e+05,6805.5,0,0.91356,0.0099092,0,-5.1917e-05,2,-2.9837e+05,-33266,0,0.81764,-0.045975,0,1,0.16368,0.05368,0,0
-2.8757e+05,7222.8,0,0.91207,0.010477,0,-5.4517e-05,2,-2.9837e+05,-33266,0,0.81764,-0.045975,0,1,0.1639,0.0539,0,0
-2.8722e+05,7640.1,0,0.91057,0.011044,0,-5.7117e-05,2,-2.9837e+05,-33266,0,0.81764,-0.045975,0,1,0.16412,0.05412,0,0
-2.8682e+05,7786.5,0,0.91029,0.011223,0,-5.7605e-05,2,-2.7832e+05,33878,0,0.84535,0.04682,0,1,0.16434,0.05434,0,0
-2.8637e+05,7533.2,0,0.91179,0.010827,0,-5.4978e-05,2,-2.7832e+05,33878,0,0.84535,0.04682,0,1,0.16456,0.05456,0,0
-2.8591e+05,7279.9,0,0.91329,0.010431,0,-5.235e-05,2,-2.7832e+05,33878,0,0.84535,0.04682,0,1,0.16478,0.05478,0,0
-2.8545e+05,7026.6,0,0.91479,0.010035,0,-4.9722e-05,2,-2.7832e+05,33878,0,0.84535,0.04682,0,1,0.165,0.055,0,0
-2.8499e+05,6773.3,0,0.91629,0.009639,0,-4.7095e-05,2,-2.7832e+05,33878,0,0.84535,0.04682,0,1,0.16522,0.05522,0,0
-2.8454e+05,6520,0,0.91779,0.0092431,0,-4.4467e-05,2,-2.7832e+05,33878,0,0.84535,0.04682,0,1,0.16544,0.05544,0,0
-2.8408e+05,6266.7,0,0.91929,0.0088472,0,-4.1839e-05,2,-2.7832e+05,33878,0,0.84535,0.04682,0,1,0.16566,0.05566,0,0
-2.8362e+05,6013.4,0,0.92079,0.0084513,0,-3.9212e-05,2,-2.7832e+05,33878,0,0.84535,0.04682,0,1,0.16588,0.05588,0,0
-2.8316e+05,5760,0,0.92229,0.0080553,0,-3.6584e-05,2,-2.7832e+05,33878,0,0.84535,0.04682,0,1,0.1661,0.0561,0,0
-2.8271e+05,5506.7,0,0.92379,0.0076594,0,-3.3956e-05,2,-2.7832e+05,33878,0,0.84535,0.04682,0,1,0.16632,0.05632,0,0
-2.8225e+05,5253.4,0,0.92529,0.0072635,0,-3.1329e-05,2,-2.7832e+05,33878,0,0.84535,0.04682,0,1,0.16654,0.05654,0,0
-2.8179e+05,5000.1,0,0.92679,0.0068675,0,-2.8701e-05,2,-2.7832e+05,33878,0,0.84535,0.04682,0,1,0.16676,0.05676,0,0
-2.8133e+05,4746.8,0,0.92829,0.0064716,0,-2.6073e-05,2,-2.7832e+05,33878,0,0.84535,0.04682,0,1,0.16698,0.05698,0,0
-2.8087e+05,4493.5,0,0.92979,0.0060757,0,-2.3446e-05,2,-2.7832e+05,33878,0,0.84535,0.04682,0,1,0.1672,0.0572,0,0
-2.8042e+05,4240.2,0,0.93129,0.0056797,0,-2.0818e-05,2,-2.7832e+05,33878,0,0.84535,0.04682,0,1,0.16742,0.05742,0,0
-2.7996e+05,3986.9,0,0.93279,0.0052838,0,-1.819e-05,2,-2.7832e+05,33878,0,0.84535,0.04682,0,1,0.16764,0.05764,0,0
-2.795e+05,3733.5,0,0.93429,0.0048879,0,-1.5563e-05,2,-2.7832e+05,33878,0,0.84535,0.04682,0,1,0.16786,0.05786,0,0
-2.7904e+05,3480.2,0,0.93579,0.004492,0,-1.2935e-05,2,-2.7832e+05,33878,0,0.84535,0.04682,0,1,0.16808,0.05808,0,0
-2.7859e+05,3226.9,0,0.93729,0.004096,0,-1.0307e-05,2,-2.7832e+05,33878,0,0.84535,0.04682,0,1,0.1683,0.0583,0,0
-2.7813e+05,2973.6,0,0.93879,0.0037001,0,-7.6798e-06,2,-2.7832e+05,33878,0,0.84535,0.04682,0,1,0.16852,0.05852,0,0
-2.7767e+05,2720.3,0,0.94029,0.0033042,0,-5.0521e-06,2,-2.7832e+05,33878,0,0.84535,0.04682,0,1,0.16874,0.05874,0,0
-2.7721e+05,2467,0,0.94179,0.0029082,0,-2.4245e-06,2,-2.7832e+05,33878,0,0.84535,0.04682,0,1,0.16896,0.05896,0,0
-2.7676e+05,2213.7,0,0.94329,0.0025123,0,2.032e-07,2,-2.7832e+05,33878,0,0.84535,0.04682,0,1,0.16918,0.05918,0,0
-2.763e+05,1960.4,0,0.94479,0.0021164,0,2.8309e-06,2,-2.7832e+05,33878,0,0.84535,0.04682,0,1,0.1694,0.0594,0,0
-2.7584e+05,1707,0,0.94629,0.0017204,0,5.4585e-06,2,-2.7832e+05,33878,0,0.84535,0.04682,0,1,0.16962,0.05962,0,0
-2.7538e+05,1453.7,0,0.94779,0.0013245,0,8.0862e-06,2,-2.7832e+05,33878,0,0.84535,0.04682,0,1,0.16984,0.05984,0,0
-2.7516e+05,1173,0,0.94788,0.0009102,0,9.6034e-06,2,-2.7836e+05,23088,0,0.84531,0.031908,0,1,0.17006,0.06006,0,0
-2.753e+05,849.56,0,0.94578,0.00046735,0,9.3984e-06,2,-2.7836e+05,23088,0,0.84531,0.031908,0,1,0.17028,0.06028,0,0
-2.7543e+05,526.16,0,0.94368,2.4503e-05,0,9.1933e-06,2,-2.7836e+05,23088,0,0.84531,0.031908,0,1,0.1705,0.0605,0,0
-2.7557e+05,202.77,0,0.94158,-0.00041834,0,8.9883e-06,2,-2.7836e+05,23088,0,0.84531,0.031908,0,1,0.17072,0.06072,0,0
-2.757e+05,-120.62,0,0.93948,-0.00086119,0,8.7832e-06,2,-2.7836e+05,23088,0,0.84531,0.031908,0,1,0.17094,0.06094,0,0
-2.7584e+05,-444.01,0,0.93738,-0.001304,0,8.5782e-06,2,-2.7836e+05,23088,0,0.84531,0.031908,0,1,0.17116,0.06116,0,0
-2.7597e+05,-767.41,0,0.93528,-0.0017469,0,8.3731e-06,2,-2.7836e+05,23088,0,0.84531,0.031908,0,1,0.17138,0.06138,0,0
-2.7611e+05,-1090.8,0,0.93318,-0.0021897,0,8.1681e-06,2,-2.7836e+05,23088,0,0.84531,0.031908,0,1,0.1716,0.0616,0,0
-2.7625e+05,-1414.2,0,0.93108,-0.0026326,0,7.963e-06,2,-2.7836e+05,23088,0,0.84531,0.031908,0,1,0.17182,0.06182,0,0
-2.7638e+05,-1737.6,0,0.92898,-0.0030754,0,7.758e-06,2,-2.7836e+05,23088,0,0.84531,0.031908,0,1,0.17204,0.06204,0,0
-2.7652e+05,-2061,0,0.92688,-0.0035183,0,7.5529e-06,2,-2.7836e+05,23088,0,0.84531,0.031908,0,1,0.17226,0.06226,0,0
-2.7665e+05,-2384.4,0,0.92478,-0.0039611,0,7.3478e-06,2,-2.7836e+05,23088,0,0.84531,0.031908,0,1,0.17248,0.06248,0,0
-2.7679e+05,-2707.8,0,0.92268,-0.004404,0,7.1428e-06,2,-2.7836e+05,23088,0,0.84531,0.031908,0,1,0.1727,0.0627,0,0
-2.7693e+05,-3031.2,0,0.92058,-0.0048468,0,6.9377e-06,2,-2.7836e+05,23088,0,0.84531,0.031908,0,1,0.17292,0.06292,0,0
-2.7706e+05,-3354.5,0,0.91848,-0.0052896,0,6.7327e-06,2,-2.7836e+05,23088,0,0.84531,0.031908,0,1,0.17314,0.06314,0,0
-2.772e+05,-3677.9,0,0.91638,-0.0057325,0,6.5276e-06,2,-2.7836e+05,23088,0,0.84531,0.031908,0,1,0.17336,0.06336,0,0
-2.7733e+05,-4001.3,0,0.91428,-0.0061753,0,6.3226e-06,2,-2.7836e+05,23088,0,0.84531,0.031908,0,1,0.17358,0.06358,0,0
-2.7747e+05,-4324.7,0,0.91218,-0.0066182,0,6.1175e-06,2,-2.7836e+05,23088,0,0.84531,0.031908,0,1,0.1738,0.0638,0,0
-2.7761e+05,-4648.1,0,0.91008,-0.007061,0,5.9125e-06,2,-2.7836e+05,23088,0,0.84531,0.031908,0,1,0.17402,0.06402,0,0
-2.7774e+05,-4971.5,0,0.90798,-0.0075039,0,5.7074e-06,2,-2.7836e+05,23088,0,0.84531,0.031908,0,1,0.17424,0.06424,0,0
-2.7788e+05,-5294.9,0,0.90588,-0.0079467,0,5.5024e-06,2,-2.7836e+05,23088,0,0.84531,0.031908,0,1,0.17446,0.06446,0,0
-2.7801e+05,-5618.3,0,0.90378,-0.0083896,0,5.2973e-06,2,-2.7836e+05,23088,0,0.84531,0.031908,0,1,0.17468,0.06468,0,0
-2.7815e+05,-5941.7,0,0.90168,-0.0088324,0,5.0923e-06,2,-2.7836e+05,23088,0,0.84531,0.031908,0,1,0.1749,0.0649,0,0
-2.7829e+05,-6265.1,0,0.89958,-0.0092752,0,4.8872e-06,2,-2.7836e+05,23088,0,0.84531,0.031908,0,1,0.17512,0.06512,0,0
-2.7838e+05,-6499.1,0,0.89812,-0.0095888,0,4.6517e-06,2,-2.7768e+05,-21444,0,0.84624,-0.029636,0,1,0.17534,0.06534,0,0
-2.7822e+05,-6262.4,0,0.90004,-0.0092215,0,4.2556e-06,2,-2.7768e+05,-21444,0,0.84624,-0.029636,0,1,0.17556,0.06556,0,0
-2.7807e+05,-6025.7,0,0.90196,-0.0088542,0,3.8594e-06,2,-2.7768e+05,-21444,0,0.84624,-0.029636,0,1,0.17578,0.06578,0,0
-2.7792e+05,-5789,0,0.90388,-0.008487,0,3.4633e-06,2,-2.7768e+05,-21444,0,0.84624,-0.029636,0,1,0.176,0.066,0,0
-2.7776e+05,-5552.3,0,0.9058,-0.0081197,0,3.0672e-06,2,-2.7768e+05,-21444,0,0.84624,-0.029636,0,1,0.17622,0.06622,0,0
-2.7761e+05,-5315.6,0,0.90771,-0.0077524,0,2.6711e-06,2,-2.7768e+05,-21444,0,0.84624,-0.029636,0,1,0.17644,0.06644,0,0
-2.7745e+05,-5078.9,0,0.90963,-0.0073851,0,2.275e-06,2,-2.7768e+05,-21444,0,0.84624,-0.029636,0,1,0.17666,0.06666,0,0
-2.773e+05,-4842.2,0,0.91155,-0.0070179,0,1.8789e-06,2,-2.7768e+05,-21444,0,0.84624,-0.029636,0,1,0.17688,0.06688,0,0
-2.7715e+05,-4605.5,0,0.91347,-0.0066506,0,1.4828e-06,2,-2.7768e+05,-21444,0,0.84624,-0.029636,0,1,0.1771,0.0671,0,0
-2.7699e+05,-4368.9,0,0.91539,-0.0062833,0,1.0867e-06,2,-2.7768e+05,-21444,0,0.84624,-0.029636,0,1,0.17732,0.06732,0,0
-2.7684e+05,-4132.2,0,0.91731,-0.0059161,0,6.9061e-07,2,-2.7768e+05,-21444,0,0.84624,-0.029636,0,1,0.17754,0.06754,0,0
-2.7669e+05,-3895.5,0,0.91923,-0.0055488,0,2.945e-07,2,-2.7768e+05,-21444,0,0.84624,-0.029636,0,1,0.17776,0.06776,0,0
-2.7653e+05,-3658.8,0,0.92114,-0.0051815,0,-1.016e-07,2,-2.7768e+05,-21444,0,0.84624,-0.029636,0,1,0.17798,0.06798,0,0
-2.7638e+05,-3422.1,0,0.92306,-0.0048143,0,-4.9771e-07,2,-2.7768e+05,-21444,0,0.84624,-0.029636,0,1,0.1782,0.0682,0,0
-2.7623e+05,-3185.4,0,0.92498,-0.004447,0,-8.9382e-07,2,-2.7768e+05,-21444,0,0.84624,-0.029636,0,1,0.17842,0.06842,0,0
-2.7607e+05,-2948.7,0,0.9269,-0.0040797,0,-1.2899e-06,2,-2.7768e+05,-21444,0,0.84624,-0.029636,0,1,0.17864,0.06864,0,0
-2.7592e+05,-2712,0,0.92882,-0.0037124,0,-1.686e-06,2,-2.7768e+05,-21444,0,0.84624,-0.029636,0,1,0.17886,0.06886,0,0
